"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.030970972E1,3.720000088E-1,2.080000043E-1,1.050999999E0
6.031465451E1,3.720000088E-1,2.080000043E-1,1.050999999E0
6.031959960E1,4.100000113E-2,-3.510000110E-1,1.598999977E0
6.032454500E1,4.100000113E-2,-3.510000110E-1,1.598999977E0
6.032949041E1,4.100000113E-2,-3.510000110E-1,1.598999977E0
6.033443557E1,2.549999952E-1,-5.249999762E-1,2.539000034E0
6.033938010E1,2.549999952E-1,-5.249999762E-1,2.539000034E0
6.034432462E1,2.549999952E-1,-5.249999762E-1,2.539000034E0
6.034926915E1,2.549999952E-1,-5.249999762E-1,2.539000034E0
6.035421361E1,1.710000038E-1,-5.519999862E-1,2.803999901E0
6.035915811E1,1.710000038E-1,-5.519999862E-1,2.803999901E0
6.036410261E1,1.710000038E-1,-5.519999862E-1,2.803999901E0
6.036904672E1,-3.689999878E-1,-6.750000119E-1,2.687999964E0
6.037399077E1,-3.689999878E-1,-6.750000119E-1,2.687999964E0
6.037893481E1,-3.689999878E-1,-6.750000119E-1,2.687999964E0
6.038387917E1,-5.090000033E-1,-4.560000002E-1,2.441999912E0
6.038882371E1,-5.090000033E-1,-4.560000002E-1,2.441999912E0
6.039376825E1,-5.090000033E-1,-4.560000002E-1,2.441999912E0
6.039871309E1,-4.819999933E-1,-1.679999977E-1,2.095999956E0
6.040365826E1,-4.819999933E-1,-1.679999977E-1,2.095999956E0
6.040860342E1,-4.819999933E-1,-1.679999977E-1,2.095999956E0
6.041354852E1,-5.419999957E-1,-1.529999971E-1,2.223000050E0
6.041849353E1,-5.419999957E-1,-1.529999971E-1,2.223000050E0
6.042343853E1,-5.419999957E-1,-1.529999971E-1,2.223000050E0
6.042838354E1,-5.419999957E-1,-1.529999971E-1,2.223000050E0
6.043332840E1,-2.389999926E-1,-2.000000030E-1,2.625999928E0
6.043827331E1,-2.389999926E-1,-2.000000030E-1,2.625999928E0
6.044321821E1,-2.389999926E-1,-2.000000030E-1,2.625999928E0
6.044816421E1,-1.749999970E-1,-4.790000021E-1,2.371000051E0
6.045311045E1,-1.749999970E-1,-4.790000021E-1,2.371000051E0
6.045805669E1,-1.749999970E-1,-4.790000021E-1,2.371000051E0
6.046300261E1,4.300000146E-2,-2.910000086E-1,1.682999969E0
6.046794829E1,4.300000146E-2,-2.910000086E-1,1.682999969E0
6.047289397E1,4.300000146E-2,-2.910000086E-1,1.682999969E0
6.047783962E1,2.500000000E-1,-2.890000045E-1,9.779999852E-1
6.048278520E1,2.500000000E-1,-2.890000045E-1,9.779999852E-1
6.048773078E1,2.500000000E-1,-2.890000045E-1,9.779999852E-1
6.049267616E1,-1.799999923E-2,-3.470000029E-1,8.600000292E-2
6.049762091E1,-1.799999923E-2,-3.470000029E-1,8.600000292E-2
6.050256565E1,-1.799999923E-2,-3.470000029E-1,8.600000292E-2
6.050751038E1,-1.799999923E-2,-3.470000029E-1,8.600000292E-2
6.051245574E1,-1.870000064E-1,-4.709999859E-1,2.029999942E-1
6.051740112E1,-1.870000064E-1,-4.709999859E-1,2.029999942E-1
6.052234650E1,-1.870000064E-1,-4.709999859E-1,2.029999942E-1
6.052729129E1,-2.809999883E-1,-5.690000057E-1,4.539999962E-1
6.053223598E1,-2.809999883E-1,-5.690000057E-1,4.539999962E-1
6.053718068E1,-2.809999883E-1,-5.690000057E-1,4.539999962E-1
6.054212549E1,-4.250000119E-1,-6.370000243E-1,5.350000262E-1
6.054707040E1,-4.250000119E-1,-6.370000243E-1,5.350000262E-1
6.055201530E1,-4.250000119E-1,-6.370000243E-1,5.350000262E-1
6.055696023E1,-9.399999678E-2,-4.120000005E-1,3.770000041E-1
6.056190513E1,-9.399999678E-2,-4.120000005E-1,3.770000041E-1
6.056685003E1,-9.399999678E-2,-4.120000005E-1,3.770000041E-1
6.057179510E1,1.239999980E-1,-9.399999678E-2,4.020000100E-1
6.057674060E1,1.239999980E-1,-9.399999678E-2,4.020000100E-1
6.058168610E1,1.239999980E-1,-9.399999678E-2,4.020000100E-1
6.058663160E1,1.239999980E-1,-9.399999678E-2,4.020000100E-1
6.059157727E1,4.250000119E-1,2.660000026E-1,1.010000035E-1
6.059652294E1,4.250000119E-1,2.660000026E-1,1.010000035E-1
6.060146861E1,4.250000119E-1,2.660000026E-1,1.010000035E-1
6.060641474E1,3.600000143E-1,4.920000136E-1,-1.088000059E0
6.061136099E1,3.600000143E-1,4.920000136E-1,-1.088000059E0
6.061630723E1,3.600000143E-1,4.920000136E-1,-1.088000059E0
6.062125271E1,-4.100000113E-2,1.749999970E-1,-1.983000040E0
6.062619771E1,-4.100000113E-2,1.749999970E-1,-1.983000040E0
6.063114272E1,-4.100000113E-2,1.749999970E-1,-1.983000040E0
6.063608807E1,-5.019999743E-1,-1.000000047E-3,-1.636000037E0
6.064103400E1,-5.019999743E-1,-1.000000047E-3,-1.636000037E0
6.064597993E1,-5.019999743E-1,-1.000000047E-3,-1.636000037E0
6.065092586E1,-9.279999733E-1,-6.060000062E-1,-3.720000088E-1
6.065587182E1,-9.279999733E-1,-6.060000062E-1,-3.720000088E-1
6.066081778E1,-9.279999733E-1,-6.060000062E-1,-3.720000088E-1
6.066576374E1,-9.279999733E-1,-6.060000062E-1,-3.720000088E-1
6.067071040E1,-6.999999881E-1,-1.202999949E0,-9.700000286E-2
6.067565703E1,-6.999999881E-1,-1.202999949E0,-9.700000286E-2
6.068060366E1,-6.999999881E-1,-1.202999949E0,-9.700000286E-2
6.068555036E1,-9.139999747E-1,-4.539999962E-1,-1.213999987E0
6.069049709E1,-9.139999747E-1,-4.539999962E-1,-1.213999987E0
6.069544382E1,-9.139999747E-1,-4.539999962E-1,-1.213999987E0
6.070039042E1,-9.850000143E-1,4.410000145E-1,-2.917000055E0
6.070533696E1,-9.850000143E-1,4.410000145E-1,-2.917000055E0
6.071028351E1,-9.850000143E-1,4.410000145E-1,-2.917000055E0
6.071522999E1,-6.140000224E-1,1.580000043E0,-4.302999973E0
6.072017643E1,-6.140000224E-1,1.580000043E0,-4.302999973E0
6.072512288E1,-6.140000224E-1,1.580000043E0,-4.302999973E0
6.073006895E1,-1.759999990E-1,2.171999931E0,-5.019999981E0
6.073501377E1,-1.759999990E-1,2.171999931E0,-5.019999981E0
6.073995858E1,-1.759999990E-1,2.171999931E0,-5.019999981E0
6.074490340E1,-1.759999990E-1,2.171999931E0,-5.019999981E0
6.074984767E1,8.429999948E-1,1.717000008E0,-3.552999973E0
6.075479193E1,8.429999948E-1,1.717000008E0,-3.552999973E0
6.075973619E1,8.429999948E-1,1.717000008E0,-3.552999973E0
6.076468027E1,1.761999965E0,9.300000072E-1,-2.173000097E0
6.076962430E1,1.761999965E0,9.300000072E-1,-2.173000097E0
6.077456832E1,1.761999965E0,9.300000072E-1,-2.173000097E0
6.077970328E1,1.697999954E0,6.919999719E-1,-1.029000044E0
6.078495901E1,1.697999954E0,6.919999719E-1,-1.029000044E0
6.079021474E1,1.697999954E0,6.919999719E-1,-1.029000044E0
6.079534163E1,1.100999951E0,7.979999781E-1,-5.090000033E-1
6.080028503E1,1.100999951E0,7.979999781E-1,-5.090000033E-1
6.080522844E1,1.100999951E0,7.979999781E-1,-5.090000033E-1
6.081017208E1,5.559999943E-1,7.080000043E-1,-5.970000029E-1
6.081511652E1,5.559999943E-1,7.080000043E-1,-5.970000029E-1
6.082006097E1,5.559999943E-1,7.080000043E-1,-5.970000029E-1
6.082500540E1,5.559999943E-1,7.080000043E-1,-5.970000029E-1
6.082995050E1,-1.650000066E-1,6.430000067E-1,-5.360000134E-1
6.083489559E1,-1.650000066E-1,6.430000067E-1,-5.360000134E-1
6.083984068E1,-1.650000066E-1,6.430000067E-1,-5.360000134E-1
6.084478446E1,-4.580000043E-1,1.190000027E-1,2.899999917E-2
6.084972790E1,-4.580000043E-1,1.190000027E-1,2.899999917E-2
6.085467135E1,-4.580000043E-1,1.190000027E-1,2.899999917E-2
6.085961417E1,-1.710000038E-1,-3.420000076E-1,8.370000124E-1
6.086455661E1,-1.710000038E-1,-3.420000076E-1,8.370000124E-1
6.086949904E1,-1.710000038E-1,-3.420000076E-1,8.370000124E-1
6.087444207E1,-2.870000005E-1,-4.620000124E-1,1.370000005E0
6.087938581E1,-2.870000005E-1,-4.620000124E-1,1.370000005E0
6.088432955E1,-2.870000005E-1,-4.620000124E-1,1.370000005E0
6.088927319E1,-9.700000286E-2,-1.870000064E-1,1.179999948E0
6.089421653E1,-9.700000286E-2,-1.870000064E-1,1.179999948E0
6.089915988E1,-9.700000286E-2,-1.870000064E-1,1.179999948E0
6.090410322E1,-9.700000286E-2,-1.870000064E-1,1.179999948E0
6.090904591E1,1.630000025E-1,-1.630000025E-1,6.209999919E-1
6.091398861E1,1.630000025E-1,-1.630000025E-1,6.209999919E-1
6.091893131E1,1.630000025E-1,-1.630000025E-1,6.209999919E-1
6.092387514E1,1.700000018E-1,-1.759999990E-1,8.080000281E-1
6.092881927E1,1.700000018E-1,-1.759999990E-1,8.080000281E-1
6.093376339E1,1.700000018E-1,-1.759999990E-1,8.080000281E-1
6.093870721E1,-4.100000113E-2,-5.830000043E-1,1.432000041E0
6.094365087E1,-4.100000113E-2,-5.830000043E-1,1.432000041E0
6.094859453E1,-4.100000113E-2,-5.830000043E-1,1.432000041E0
6.095353770E1,2.370000035E-1,-6.320000291E-1,2.160000086E0
6.095848013E1,2.370000035E-1,-6.320000291E-1,2.160000086E0
6.096342257E1,2.370000035E-1,-6.320000291E-1,2.160000086E0
6.096836508E1,1.360000074E-1,-8.690000176E-1,2.950999975E0
6.097330784E1,1.360000074E-1,-8.690000176E-1,2.950999975E0
6.097825060E1,1.360000074E-1,-8.690000176E-1,2.950999975E0
6.098319336E1,1.360000074E-1,-8.690000176E-1,2.950999975E0
6.098813654E1,-1.850000024E-1,-5.360000134E-1,3.145999908E0
6.099307972E1,-1.850000024E-1,-5.360000134E-1,3.145999908E0
6.099802289E1,-1.850000024E-1,-5.360000134E-1,3.145999908E0
6.100296593E1,2.339999974E-1,-9.799999744E-2,2.657999992E0
6.100790901E1,2.339999974E-1,-9.799999744E-2,2.657999992E0
6.101285209E1,2.339999974E-1,-9.799999744E-2,2.657999992E0
6.101779518E1,4.000000190E-3,5.519999862E-1,1.896000028E0
6.102273835E1,4.000000190E-3,5.519999862E-1,1.896000028E0
6.102768152E1,4.000000190E-3,5.519999862E-1,1.896000028E0
6.103262481E1,1.999999955E-2,4.379999936E-1,1.315000057E0
6.103756839E1,1.999999955E-2,4.379999936E-1,1.315000057E0
6.104251197E1,1.999999955E-2,4.379999936E-1,1.315000057E0
6.104745537E1,-1.230000034E-1,1.990000010E-1,9.750000238E-1
6.105239823E1,-1.230000034E-1,1.990000010E-1,9.750000238E-1
6.105734110E1,-1.230000034E-1,1.990000010E-1,9.750000238E-1
6.106228396E1,-1.230000034E-1,1.990000010E-1,9.750000238E-1
6.106722735E1,1.799999923E-2,-1.180000007E-1,1.518000007E0
6.107217073E1,1.799999923E-2,-1.180000007E-1,1.518000007E0
6.107711412E1,1.799999923E-2,-1.180000007E-1,1.518000007E0
6.108205643E1,-3.449999988E-1,-4.309999943E-1,1.868999958E0
6.108699853E1,-3.449999988E-1,-4.309999943E-1,1.868999958E0
6.109194063E1,-3.449999988E-1,-4.309999943E-1,1.868999958E0
6.109688227E1,-4.970000088E-1,-3.540000021E-1,1.758000016E0
6.110182362E1,-4.970000088E-1,-3.540000021E-1,1.758000016E0
6.110676497E1,-4.970000088E-1,-3.540000021E-1,1.758000016E0
6.111170790E1,-5.230000019E-1,-4.149999917E-1,6.769999862E-1
6.111665300E1,-5.230000019E-1,-4.149999917E-1,6.769999862E-1
6.112159811E1,-5.230000019E-1,-4.149999917E-1,6.769999862E-1
6.112654306E1,-3.819999993E-1,-4.129999876E-1,1.899999939E-2
6.113148756E1,-3.819999993E-1,-4.129999876E-1,1.899999939E-2
6.113643206E1,-3.819999993E-1,-4.129999876E-1,1.899999939E-2
6.114137656E1,-3.819999993E-1,-4.129999876E-1,1.899999939E-2
6.114663610E1,-3.319999874E-1,-5.979999900E-1,8.600000292E-2
6.115189174E1,-3.319999874E-1,-5.979999900E-1,8.600000292E-2
6.115714738E1,-3.319999874E-1,-5.979999900E-1,8.600000292E-2
6.116214857E1,-3.529999852E-1,-6.729999781E-1,5.989999771E-1
6.116709104E1,-3.529999852E-1,-6.729999781E-1,5.989999771E-1
6.117203351E1,-3.529999852E-1,-6.729999781E-1,5.989999771E-1
6.117697750E1,-1.739999950E-1,-7.990000248E-1,4.530000091E-1
6.118192249E1,-1.739999950E-1,-7.990000248E-1,4.530000091E-1
6.118686748E1,-1.739999950E-1,-7.990000248E-1,4.530000091E-1
6.119181263E1,1.700000018E-1,-6.869999766E-1,-3.700000048E-1
6.119675798E1,1.700000018E-1,-6.869999766E-1,-3.700000048E-1
6.120170334E1,1.700000018E-1,-6.869999766E-1,-3.700000048E-1
6.120664870E1,1.059999987E-1,-3.440000117E-1,-1.401000023E0
6.121159390E1,1.059999987E-1,-3.440000117E-1,-1.401000023E0
6.121653909E1,1.059999987E-1,-3.440000117E-1,-1.401000023E0
6.122148429E1,1.059999987E-1,-3.440000117E-1,-1.401000023E0
6.122642835E1,-2.099999934E-1,-1.070000008E-1,-2.367000103E0
6.123137242E1,-2.099999934E-1,-1.070000008E-1,-2.367000103E0
6.123631650E1,-2.099999934E-1,-1.070000008E-1,-2.367000103E0
6.124126212E1,-2.630000114E-1,-5.180000067E-1,-2.209000111E0
6.124620807E1,-2.630000114E-1,-5.180000067E-1,-2.209000111E0
6.125115402E1,-2.630000114E-1,-5.180000067E-1,-2.209000111E0
6.125610027E1,3.529999852E-1,-2.590000033E-1,-1.447000027E0
6.126104668E1,3.529999852E-1,-2.590000033E-1,-1.447000027E0
6.126599310E1,3.529999852E-1,-2.590000033E-1,-1.447000027E0
6.127093968E1,5.210000277E-1,-2.800000012E-1,-1.430999994E0
6.127588641E1,5.210000277E-1,-2.800000012E-1,-1.430999994E0
6.128083313E1,5.210000277E-1,-2.800000012E-1,-1.430999994E0
6.128577950E1,4.519999921E-1,-1.630000025E-1,-1.730000019E0
6.129072453E1,4.519999921E-1,-1.630000025E-1,-1.730000019E0
6.129566957E1,4.519999921E-1,-1.630000025E-1,-1.730000019E0
6.130061460E1,4.519999921E-1,-1.630000025E-1,-1.730000019E0
6.130555956E1,5.749999881E-1,4.280000031E-1,-2.815000057E0
6.131050454E1,5.749999881E-1,4.280000031E-1,-2.815000057E0
6.131544952E1,5.749999881E-1,4.280000031E-1,-2.815000057E0
6.132039662E1,8.999999613E-3,9.240000248E-1,-3.631999969E0
6.132534423E1,8.999999613E-3,9.240000248E-1,-3.631999969E0
6.133029184E1,8.999999613E-3,9.240000248E-1,-3.631999969E0
6.133523831E1,-2.960000038E-1,1.129999995E0,-3.726999998E0
6.134018406E1,-2.960000038E-1,1.129999995E0,-3.726999998E0
6.134512982E1,-2.960000038E-1,1.129999995E0,-3.726999998E0
6.135007538E1,-2.360000014E-1,8.650000095E-1,-2.931999922E0
6.135502067E1,-2.360000014E-1,8.650000095E-1,-2.931999922E0
6.135996597E1,-2.360000014E-1,8.650000095E-1,-2.931999922E0
6.136491110E1,-2.700000107E-1,6.729999781E-1,-1.784999967E0
6.136985562E1,-2.700000107E-1,6.729999781E-1,-1.784999967E0
6.137480015E1,-2.700000107E-1,6.729999781E-1,-1.784999967E0
6.137974467E1,-2.700000107E-1,6.729999781E-1,-1.784999967E0
6.138469075E1,8.900000155E-2,8.690000176E-1,-1.128000021E0
6.138963680E1,8.900000155E-2,8.690000176E-1,-1.128000021E0
6.139458285E1,8.900000155E-2,8.690000176E-1,-1.128000021E0
6.139952877E1,1.209999993E-1,8.949999809E-1,-1.167999983E0
6.140447466E1,1.209999993E-1,8.949999809E-1,-1.167999983E0
6.140942055E1,1.209999993E-1,8.949999809E-1,-1.167999983E0
6.141436730E1,3.819999993E-1,7.120000124E-1,-8.439999819E-1
6.141931457E1,3.819999993E-1,7.120000124E-1,-8.439999819E-1
6.142426185E1,3.819999993E-1,7.120000124E-1,-8.439999819E-1
6.142920835E1,5.799999833E-1,5.159999728E-1,-3.089999855E-1
6.143415374E1,5.799999833E-1,5.159999728E-1,-3.089999855E-1
6.143909914E1,5.799999833E-1,5.159999728E-1,-3.089999855E-1
6.144404456E1,2.739999890E-1,2.960000038E-1,3.510000110E-1
6.144898994E1,2.739999890E-1,2.960000038E-1,3.510000110E-1
6.145393533E1,2.739999890E-1,2.960000038E-1,3.510000110E-1
6.145888071E1,2.739999890E-1,2.960000038E-1,3.510000110E-1
6.146382682E1,1.700000018E-1,-5.799999833E-2,1.121999979E0
6.146877290E1,1.700000018E-1,-5.799999833E-2,1.121999979E0
6.147371897E1,1.700000018E-1,-5.799999833E-2,1.121999979E0
6.147891773E1,4.699999839E-2,-2.440000027E-1,1.641000032E0
6.148417479E1,4.699999839E-2,-2.440000027E-1,1.641000032E0
6.148943184E1,4.699999839E-2,-2.440000027E-1,1.641000032E0
6.149449649E1,-2.520000041E-1,-4.769999981E-1,2.046999931E0
6.149943942E1,-2.520000041E-1,-4.769999981E-1,2.046999931E0
6.150438235E1,-2.520000041E-1,-4.769999981E-1,2.046999931E0
6.150932607E1,-2.150000036E-1,-6.000000238E-1,2.295000076E0
6.151427087E1,-2.150000036E-1,-6.000000238E-1,2.295000076E0
6.151921567E1,-2.150000036E-1,-6.000000238E-1,2.295000076E0
6.152416049E1,-4.990000129E-1,-6.719999909E-1,2.858999968E0
6.152910530E1,-4.990000129E-1,-6.719999909E-1,2.858999968E0
6.153405010E1,-4.990000129E-1,-6.719999909E-1,2.858999968E0
6.153899491E1,-4.990000129E-1,-6.719999909E-1,2.858999968E0
6.154393980E1,-6.859999895E-1,-4.880000055E-1,3.407999992E0
6.154888470E1,-6.859999895E-1,-4.880000055E-1,3.407999992E0
6.155382960E1,-6.859999895E-1,-4.880000055E-1,3.407999992E0
6.155877530E1,-7.129999995E-1,-2.969999909E-1,3.421000004E0
6.156372118E1,-7.129999995E-1,-2.969999909E-1,3.421000004E0
6.156866707E1,-7.129999995E-1,-2.969999909E-1,3.421000004E0
6.157361363E1,-3.950000107E-1,1.120000035E-1,2.506999969E0
6.157856062E1,-3.950000107E-1,1.120000035E-1,2.506999969E0
6.158350761E1,-3.950000107E-1,1.120000035E-1,2.506999969E0
6.158845413E1,-5.429999828E-1,1.879999936E-1,1.759999990E0
6.159340002E1,-5.429999828E-1,1.879999936E-1,1.759999990E0
6.159834592E1,-5.429999828E-1,1.879999936E-1,1.759999990E0
6.160329184E1,-2.779999971E-1,3.389999866E-1,1.422999978E0
6.160823789E1,-2.779999971E-1,3.389999866E-1,1.422999978E0
6.161318395E1,-2.779999971E-1,3.389999866E-1,1.422999978E0
6.161813000E1,-2.779999971E-1,3.389999866E-1,1.422999978E0
6.162307516E1,-1.319999993E-1,1.930000037E-1,6.769999862E-1
6.162802034E1,-1.319999993E-1,1.930000037E-1,6.769999862E-1
6.163296551E1,-1.319999993E-1,1.930000037E-1,6.769999862E-1
6.163791119E1,-2.680000067E-1,-1.999999955E-2,5.130000114E-1
6.164285698E1,-2.680000067E-1,-1.999999955E-2,5.130000114E-1
6.164780277E1,-2.680000067E-1,-1.999999955E-2,5.130000114E-1
6.165274857E1,-7.000000216E-3,-2.169999927E-1,5.249999762E-1
6.165769441E1,-7.000000216E-3,-2.169999927E-1,5.249999762E-1
6.166264025E1,-7.000000216E-3,-2.169999927E-1,5.249999762E-1
6.166758576E1,-1.700000092E-2,-5.440000296E-1,8.930000067E-1
6.167253076E1,-1.700000092E-2,-5.440000296E-1,8.930000067E-1
6.167747577E1,-1.700000092E-2,-5.440000296E-1,8.930000067E-1
6.168242102E1,3.599999845E-2,-5.690000057E-1,1.121000051E0
6.168736719E1,3.599999845E-2,-5.690000057E-1,1.121000051E0
6.169231336E1,3.599999845E-2,-5.690000057E-1,1.121000051E0
6.169725953E1,3.599999845E-2,-5.690000057E-1,1.121000051E0
6.170220572E1,1.790000051E-1,-7.829999924E-1,8.740000129E-1
6.170715195E1,1.790000051E-1,-7.829999924E-1,8.740000129E-1
6.171209817E1,1.790000051E-1,-7.829999924E-1,8.740000129E-1
6.171704383E1,2.560000122E-1,-5.099999905E-1,3.720000088E-1
6.172198934E1,2.560000122E-1,-5.099999905E-1,3.720000088E-1
6.172693485E1,2.560000122E-1,-5.099999905E-1,3.720000088E-1
6.173188075E1,-4.000000190E-3,-3.510000110E-1,-9.000000358E-2
6.173682690E1,-4.000000190E-3,-3.510000110E-1,-9.000000358E-2
6.174177306E1,-4.000000190E-3,-3.510000110E-1,-9.000000358E-2
6.174671882E1,-1.490000039E-1,-2.290000021E-1,1.539999992E-1
6.175166412E1,-1.490000039E-1,-2.290000021E-1,1.539999992E-1
6.175660941E1,-1.490000039E-1,-2.290000021E-1,1.539999992E-1
6.176155484E1,-1.850000024E-1,-2.210000008E-1,3.499999940E-1
6.176650070E1,-1.850000024E-1,-2.210000008E-1,3.499999940E-1
6.177144656E1,-1.850000024E-1,-2.210000008E-1,3.499999940E-1
6.177639242E1,-1.850000024E-1,-2.210000008E-1,3.499999940E-1
6.178133768E1,-3.750000000E-1,-1.500000060E-1,-1.410000026E-1
6.178628295E1,-3.750000000E-1,-1.500000060E-1,-1.410000026E-1
6.179122823E1,-3.750000000E-1,-1.500000060E-1,-1.410000026E-1
6.179617421E1,-4.819999933E-1,-1.099999994E-2,-9.350000024E-1
6.180112036E1,-4.819999933E-1,-1.099999994E-2,-9.350000024E-1
6.180606651E1,-4.819999933E-1,-1.099999994E-2,-9.350000024E-1
6.181101254E1,-8.130000234E-1,-2.540000081E-1,-1.279999971E0
6.181595851E1,-8.130000234E-1,-2.540000081E-1,-1.279999971E0
6.182090447E1,-8.130000234E-1,-2.540000081E-1,-1.279999971E0
6.182585014E1,-1.514999986E0,-4.979999959E-1,-1.279999971E0
6.183079536E1,-1.514999986E0,-4.979999959E-1,-1.279999971E0
6.183574058E1,-1.514999986E0,-4.979999959E-1,-1.279999971E0
6.184068584E1,-9.990000129E-1,-6.800000370E-2,-1.547999978E0
6.184563110E1,-9.990000129E-1,-6.800000370E-2,-1.547999978E0
6.185057637E1,-9.990000129E-1,-6.800000370E-2,-1.547999978E0
6.185552162E1,-9.990000129E-1,-6.800000370E-2,-1.547999978E0
6.186046716E1,-1.167000055E0,6.489999890E-1,-3.243999958E0
6.186541266E1,-1.167000055E0,6.489999890E-1,-3.243999958E0
6.187035816E1,-1.167000055E0,6.489999890E-1,-3.243999958E0
6.187530350E1,-5.929999948E-1,1.062000036E0,-3.884999990E0
6.188024879E1,-5.929999948E-1,1.062000036E0,-3.884999990E0
6.188519408E1,-5.929999948E-1,1.062000036E0,-3.884999990E0
6.189014004E1,-8.500000089E-2,1.524000049E0,-4.743999958E0
6.189508647E1,-8.500000089E-2,1.524000049E0,-4.743999958E0
6.190003291E1,-8.500000089E-2,1.524000049E0,-4.743999958E0
6.190497917E1,6.060000062E-1,1.480999947E0,-4.855999947E0
6.190992531E1,6.060000062E-1,1.480999947E0,-4.855999947E0
6.191487144E1,6.060000062E-1,1.480999947E0,-4.855999947E0
6.191981710E1,9.150000215E-1,9.229999781E-1,-3.447000027E0
6.192476098E1,9.150000215E-1,9.229999781E-1,-3.447000027E0
6.192970486E1,9.150000215E-1,9.229999781E-1,-3.447000027E0
6.193464874E1,9.150000215E-1,9.229999781E-1,-3.447000027E0
6.193959245E1,1.468999982E0,2.579999864E-1,-1.001999974E0
6.194453618E1,1.468999982E0,2.579999864E-1,-1.001999974E0
6.194947991E1,1.468999982E0,2.579999864E-1,-1.001999974E0
6.195467759E1,1.235000014E0,3.700000048E-2,1.480000019E-1
6.195993387E1,1.235000014E0,3.700000048E-2,1.480000019E-1
6.196519015E1,1.235000014E0,3.700000048E-2,1.480000019E-1
6.197025371E1,6.830000281E-1,2.460000068E-1,4.810000062E-1
6.197519534E1,6.830000281E-1,2.460000068E-1,4.810000062E-1
6.198013698E1,6.830000281E-1,2.460000068E-1,4.810000062E-1
6.198508022E1,2.560000122E-1,6.179999709E-1,-2.329999954E-1
6.199002576E1,2.560000122E-1,6.179999709E-1,-2.329999954E-1
6.199497129E1,2.560000122E-1,6.179999709E-1,-2.329999954E-1
6.199991682E1,-2.759999931E-1,7.620000243E-1,-7.429999709E-1
6.200486233E1,-2.759999931E-1,7.620000243E-1,-7.429999709E-1
6.200980784E1,-2.759999931E-1,7.620000243E-1,-7.429999709E-1
6.201475335E1,-2.759999931E-1,7.620000243E-1,-7.429999709E-1
6.201969825E1,-6.489999890E-1,5.879999995E-1,-1.121000051E0
6.202464316E1,-6.489999890E-1,5.879999995E-1,-1.121000051E0
6.202958807E1,-6.489999890E-1,5.879999995E-1,-1.121000051E0
6.203453318E1,-5.030000210E-1,4.120000005E-1,-8.410000205E-1
6.203947837E1,-5.030000210E-1,4.120000005E-1,-8.410000205E-1
6.204442356E1,-5.030000210E-1,4.120000005E-1,-8.410000205E-1
6.204936802E1,-3.129999936E-1,1.589999944E-1,2.029999942E-1
6.205431204E1,-3.129999936E-1,1.589999944E-1,2.029999942E-1
6.205925606E1,-3.129999936E-1,1.589999944E-1,2.029999942E-1
6.206420062E1,-1.360000074E-1,5.499999970E-2,1.269999981E0
6.206914592E1,-1.360000074E-1,5.499999970E-2,1.269999981E0
6.207409123E1,-1.360000074E-1,5.499999970E-2,1.269999981E0
6.207903637E1,1.700000018E-1,-6.100000069E-2,1.384999990E0
6.208398099E1,1.700000018E-1,-6.100000069E-2,1.384999990E0
6.208892561E1,1.700000018E-1,-6.100000069E-2,1.384999990E0
6.209387023E1,1.700000018E-1,-6.100000069E-2,1.384999990E0
6.209881600E1,4.230000079E-1,-4.239999950E-1,1.725000024E0
6.210376176E1,4.230000079E-1,-4.239999950E-1,1.725000024E0
